# aircraft: El Trainer.par
# dt: 0.002  sampleEvery: 50  duration: 40
t,throttle,elevator,ailerons,rudder,x,y,z,qw,qx,qy,qz,vx,vy,vz,crashed,touchedDown
13.600,1,-0.0457077064,1.91242478E-07,0,47.0095329,22.6920757,-56.620182,0.9803507,0.1855285,-0.06585164,0.0124621177,9.407625,-1.269582,-3.77436614,0,0
13.700,1,-0.04143171,1.848762E-07,0,47.97634,22.5615978,-56.978653,0.9849345,0.1594123,-0.06615952,0.0107078506,9.931196,-1.34023833,-3.39201,0,0
13.800,1,-0.03592294,1.74731014E-07,0,48.9962349,22.42396,-57.2980957,0.988690853,0.1341592,-0.0664118156,0.009011566,10.4686136,-1.41276371,-2.99462628,0,0
13.900,1,-0.0292687155,1.724994E-07,0,50.07042,22.2789974,-57.5772,0.9916586,0.110097118,-0.06661116,0.00739528053,11.0165243,-1.48670447,-2.58602476,0,0
14.000,1,-0.02160189,1.56645029E-07,0,51.1997833,22.1265888,-57.8150978,0.993905663,0.08752005,-0.0667621046,0.00587875256,11.5716562,-1.56162012,-2.17124844,0,0
14.100,1,-0.0131008783,1.3072173E-07,0,52.38489,21.9666576,-58.0114479,0.9955209,0.0666809,-0.06687061,0.004478974,12.1309738,-1.637101,-1.756495,0,0
14.200,1,-0.00398855563,1.10831252E-07,0,53.6260262,21.7991638,-58.166626,0.9966065,0.0477875136,-0.06694355,0.00320988963,12.6917744,-1.712782,-1.34897542,0,0
14.300,1,0.005474327,7.71437243E-08,0,54.9232178,21.6241035,-58.2817574,0.9972699,0.0309990048,-0.0669881254,0.002082202,13.2517376,-1.78834975,-0.9566557,0,0
14.400,1,0.0149983391,4.768549E-08,0,56.2762756,21.4415054,-58.3587723,0.9976164,0.0164240338,-0.06701138,0.00110319734,13.8089,-1.86353934,-0.587906,0,0
14.500,1,0.0242786072,2.75655339E-08,0,57.68485,21.2514172,-58.4004173,0.99774307,0.004119198,-0.06701988,0.0002766756,14.3615685,-1.93812346,-0.251067668,0,0
14.600,1,0.0330080278,1.43086512E-08,0,59.1483955,21.05391,-58.41032,0.99773407,-0.005912271,-0.06701928,-0.000397144817,14.9082174,-2.01189423,0.0460467152,0,0
14.700,1,0.0408978947,5.72400527E-09,0,60.66624,20.8490715,-58.3927727,0.9976573,-0.01372104,-0.0670141354,-0.0009216662,15.447279,-2.0846417,0.296690941,0,0
14.800,1,0.0476935171,1.11620835E-09,0,62.23754,20.637022,-58.3527069,0.997562766,-0.019410545,-0.06700778,-0.00130383577,15.9770451,-2.15613413,0.49569723,0,0
14.900,1,0.0531924665,1.06410512E-10,0,63.86127,20.4178925,-58.29546,0.9974834,-0.0231339559,-0.06700243,-0.0015539421,16.495575,-2.22611022,0.63991195,0,0
15.000,1,0.05725742,-1.36611322E-09,0,65.53621,20.1918564,-58.22657,0.9974361,-0.02508834,-0.06699927,-0.00168522017,17.00067,-2.29427385,0.7284986,0,0
15.100,1,0.05982469,-2.17076934E-09,0,67.2608948,19.95911,-58.1515427,0.9974255,-0.025506055,-0.06699857,-0.0017132787,17.4899654,-2.36030483,0.7630521,0,0
